series_id,date,value
A84988662L,2015-11-15,1576.5
A84988662L,2016-05-15,1599.3
A84988662L,2016-11-15,1659.9
A84988662L,2017-05-15,1661.3
A84988662L,2017-11-15,1666.9
A84988665V,2012-05-15,1218.1
A84988665V,2012-11-15,1225.5
A84988665V,2013-05-15,1271.0
A84988665V,2013-11-15,1291.5
A84988665V,2014-05-15,1276.2
A84988665V,2014-11-15,1278.3
A84988665V,2015-05-15,1272.2
A84988665V,2015-11-15,1284.4
A84988665V,2016-05-15,1304.1
A84988665V,2016-11-15,1324.9
A84988665V,2017-05-15,1339.8
A84988665V,2017-11-15,1349.8
A84988660J,2012-05-15,1163.4
A84988660J,2012-11-15,1204.2
A84988660J,2013-05-15,1213.9
A84988660J,2013-11-15,1235.8
A84988660J,2014-05-15,1250.4
A84988660J,2014-11-15,1258.2
A84988660J,2015-05-15,1274.0
A84988660J,2015-11-15,1290.5
A84988660J,2016-05-15,1335.9
A84988660J,2016-11-15,1359.9
A84988660J,2017-05-15,1379.2
A84988660J,2017-11-15,1394.8
A84988663R,2012-05-15,1178.1
A84988663R,2012-11-15,1218.0
A84988663R,2013-05-15,1231.0
A84988663R,2013-11-15,1253.8
A84988663R,2014-05-15,1267.0
A84988663R,2014-11-15,1276.1
A84988663R,2015-05-15,1291.0
A84988663R,2015-11-15,1307.6
A84988663R,2016-05-15,1351.9
A84988663R,2016-11-15,1380.2
A84988663R,2017-05-15,1396.8
A84988663R,2017-11-15,1416.7
A84988666W,2012-05-15,784.3
A84988666W,2012-11-15,818.7
A84988666W,2013-05-15,820.2
A84988666W,2013-11-15,827.3
A84988666W,2014-05-15,842.8
A84988666W,2014-11-15,843.2
A84988666W,2015-05-15,859.6
A84988666W,2015-11-15,875.0
A84988666W,2016-05-15,882.0
A84988666W,2016-11-15,902.5
A84988666W,2017-05-15,917.5
A84988666W,2017-11-15,950.5
A84988661K,2012-05-15,1301.4
A84988661K,2012-11-15,1327.3
A84988661K,2013-05-15,1342.4
A84988661K,2013-11-15,1385.1
A84988661K,2014-05-15,1384.0
A84988661K,2014-11-15,1392.6
A84988661K,2015-05-15,1400.5
A84988661K,2015-11-15,1420.8
A84988661K,2016-05-15,1458.4
A84988661K,2016-11-15,1496.0
A84988661K,2017-05-15,1511.5
A84988661K,2017-11-15,1520.5
A84988664T,2012-05-15,1363.6
A84988664T,2012-11-15,1386.6
A84988664T,2013-05-15,1409.9
A84988664T,2013-11-15,1442.1
A84988664T,2014-05-15,1442.4
A84988664T,2014-11-15,1451.0
A84988664T,2015-05-15,1455.2
A84988664T,2015-11-15,1477.3
A84988664T,2016-05-15,1510.6
A84988664T,2016-11-15,1556.0
A84988664T,2017-05-15,1566.4
A84988664T,2017-11-15,1577.8
A84988667X,2012-05-15,999.8
A84988667X,2012-11-15,1023.7
A84988667X,2013-05-15,1046.0
A84988667X,2013-11-15,1064.2
A84988667X,2014-05-15,1057.0
A84988667X,2014-11-15,1056.8
A84988667X,2015-05-15,1055.6
A84988667X,2015-11-15,1073.7
A84988667X,2016-05-15,1092.6
A84988667X,2016-11-15,1111.1
A84988667X,2017-05-15,1128.1
A84988667X,2017-11-15,1153.8
A84999978L,2012-05-15,1438.6
A84999978L,2012-11-15,1481.0
A84999978L,2013-05-15,1558.1
A84999978L,2013-11-15,1537.9
A84999978L,2014-05-15,1588.1
A84999978L,2014-11-15,1573.5
A84999978L,2015-05-15,1554.4
A84999978L,2015-11-15,1550.1
A84999978L,2016-05-15,1561.8
A84999978L,2016-11-15,1577.2
A84999978L,2017-05-15,1603.0
A84999978L,2017-11-15,1637.9
A84999981A,2012-05-15,1529.6
A84999981A,2012-11-15,1578.3
A84999981A,2013-05-15,1660.3
A84999981A,2013-11-15,1663.1
A84999981A,2014-05-15,1704.9
A84999981A,2014-11-15,1684.1
A84999981A,2015-05-15,1650.6
A84999981A,2015-11-15,1640.7
A84999981A,2016-05-15,1647.2
A84999981A,2016-11-15,1659.5
A84999981A,2017-05-15,1690.3
A84999981A,2017-11-15,1722.7
A84999984J,2012-05-15,1274.4
A84999984J,2012-11-15,1326.0
A84999984J,2013-05-15,1375.0
A84999984J,2013-11-15,1335.9
A84999984J,2014-05-15,1377.0
A84999984J,2014-11-15,1329.7
A84999984J,2015-05-15,1314.9
A84999984J,2015-11-15,1333.1
A84999984J,2016-05-15,1357.4
A84999984J,2016-11-15,1352.6
A84999984J,2017-05-15,1388.1
A84999984J,2017-11-15,1404.5
A84999979R,2012-05-15,1147.6
A84999979R,2012-11-15,1183.6
A84999979R,2013-05-15,1209.9
A84999979R,2013-11-15,1218.4
A84999979R,2014-05-15,1220.1
A84999979R,2014-11-15,1257.6
A84999979R,2015-05-15,1273.7
A84999979R,2015-11-15,1277.7
A84999979R,2016-05-15,1303.3
A84999979R,2016-11-15,1321.0
A84999979R,2017-05-15,1331.1
A84999979R,2017-11-15,1340.9
A84999982C,2012-05-15,1166.5
A84999982C,2012-11-15,1201.6
A84999982C,2013-05-15,1223.9
A84999982C,2013-11-15,1236.9
A84999982C,2014-05-15,1235.1
A84999982C,2014-11-15,1278.0
A84999982C,2015-05-15,1287.4
A84999982C,2015-11-15,1290.6
A84999982C,2016-05-15,1319.5
A84999982C,2016-11-15,1334.8
A84999982C,2017-05-15,1348.9
A84999982C,2017-11-15,1356.7
A84999985K,2012-05-15,809.5
A84999985K,2012-11-15,814.5
A84999985K,2013-05-15,806.3
A84999985K,2013-11-15,822.5
A84999985K,2014-05-15,846.9
A84999985K,2014-11-15,868.1
A84999985K,2015-05-15,901.8
A84999985K,2015-11-15,893.0
A84999985K,2016-05-15,898.4
A84999985K,2016-11-15,889.5
A84999985K,2017-05-15,894.8
A84999985K,2017-11-15,894.9
A84999980X,2012-05-15,1325.7
A84999980X,2012-11-15,1367.4
A84999980X,2013-05-15,1426.4
A84999980X,2013-11-15,1419.7
A84999980X,2014-05-15,1441.3
A84999980X,2014-11-15,1454.8
A84999980X,2015-05-15,1443.4
A84999980X,2015-11-15,1444.1
A84999980X,2016-05-15,1463.3
A84999980X,2016-11-15,1479.0
A84999980X,2017-05-15,1499.7
A84999980X,2017-11-15,1524.0
A84999983F,2012-05-15,1389.8
A84999983F,2012-11-15,1433.0
A84999983F,2013-05-15,1497.1
A84999983F,2013-11-15,1503.1
A84999983F,2014-05-15,1519.8
A84999983F,2014-11-15,1528.7
A84999983F,2015-05-15,1509.2
A84999983F,2015-11-15,1504.8
A84999983F,2016-05-15,1522.0
A84999983F,2016-11-15,1536.1
A84999983F,2017-05-15,1559.6
A84999983F,2017-11-15,1583.9
A84999986L,2012-05-15,1038.5
A84999986L,2012-11-15,1063.2
A84999986L,2013-05-15,1080.5
A84999986L,2013-11-15,1079.0
A84999986L,2014-05-15,1099.7
A84999986L,2014-11-15,1100.8
A84999986L,2015-05-15,1109.8
A84999986L,2015-11-15,1112.5
A84999986L,2016-05-15,1123.4
A84999986L,2016-11-15,1115.6
A84999986L,2017-05-15,1129.9
A84999986L,2017-11-15,1138.4
A84975591X,2012-05-15,1304.4
A84975591X,2012-11-15,1339.0
A84975591X,2013-05-15,1358.4
A84975591X,2013-11-15,1397.8
A84975591X,2014-05-15,1446.2
A84975591X,2014-11-15,1410.8
A84975591X,2015-05-15,1403.6
A84975591X,2015-11-15,1423.8
A84975591X,2016-05-15,1474.7
A84975591X,2016-11-15,1503.4
A84975591X,2017-05-15,1501.2
A84975591X,2017-11-15,1493.9
A84975594F,2012-05-15,1380.5
A84975594F,2012-11-15,1411.6
A84975594F,2013-05-15,1434.5
A84975594F,2013-11-15,1480.8
A84975594F,2014-05-15,1542.1
A84975594F,2014-11-15,1482.6
A84975594F,2015-05-15,1470.1
A84975594F,2015-11-15,1495.0
A84975594F,2016-05-15,1544.0
A84975594F,2016-11-15,1587.2
A84975594F,2017-05-15,1577.1
A84975594F,2017-11-15,1587.4
A84975597L,2012-05-15,1165.9
A84975597L,2012-11-15,1189.6
A84975597L,2013-05-15,1210.8
A84975597L,2013-11-15,1244.6
A84975597L,2014-05-15,1313.3
A84975597L,2014-11-15,1247.4
A84975597L,2015-05-15,1240.1
A84975597L,2015-11-15,1241.9
A84975597L,2016-05-15,1259.0
A84975597L,2016-11-15,1276.8
A84975597L,2017-05-15,1301.0
A84975597L,2017-11-15,1270.7
A84975592A,2012-05-15,1102.8
A84975592A,2012-11-15,1142.0
A84975592A,2013-05-15,1148.7
A84975592A,2013-11-15,1166.5
A84975592A,2014-05-15,1207.5
A84975592A,2014-11-15,1224.3
A84975592A,2015-05-15,1250.1
A84975592A,2015-11-15,1275.1
A84975592A,2016-05-15,1309.0
A84975592A,2016-11-15,1338.5
A84975592A,2017-05-15,1355.1
A84975592A,2017-11-15,1337.4
A84975595J,2012-05-15,1120.2
A84975595J,2012-11-15,1156.0
A84975595J,2013-05-15,1160.3
A84975595J,2013-11-15,1178.6
A84975595J,2014-05-15,1225.5
A84975595J,2014-11-15,1245.4
A84975595J,2015-05-15,1267.2
A84975595J,2015-11-15,1288.5
A84975595J,2016-05-15,1324.3
A84975595J,2016-11-15,1357.0
A84975595J,2017-05-15,1372.5
A84975595J,2017-11-15,1353.0
A84975598R,2012-05-15,762.5
A84975598R,2012-11-15,752.3
A84975598R,2013-05-15,762.3
A84975598R,2013-11-15,824.0
A84975598R,2014-05-15,855.6
A84975598R,2014-11-15,857.5
A84975598R,2015-05-15,851.9
A84975598R,2015-11-15,821.1
A84975598R,2016-05-15,828.9
A84975598R,2016-11-15,860.4
A84975598R,2017-05-15,873.4
A84975598R,2017-11-15,886.4
A84975593C,2012-05-15,1233.3
A84975593C,2012-11-15,1273.4
A84975593C,2013-05-15,1285.1
A84975593C,2013-11-15,1316.4
A84975593C,2014-05-15,1361.8
A84975593C,2014-11-15,1344.3
A84975593C,2015-05-15,1350.6
A84975593C,2015-11-15,1374.2
A84975593C,2016-05-15,1417.0
A84975593C,2016-11-15,1444.4
A84975593C,2017-05-15,1449.3
A84975593C,2017-11-15,1440.3
A84975596K,2012-05-15,1287.1
A84975596K,2012-11-15,1327.1
A84975596K,2013-05-15,1340.2
A84975596K,2013-11-15,1372.9
A84975596K,2014-05-15,1431.7
A84975596K,2014-11-15,1396.7
A84975596K,2015-05-15,1401.5
A84975596K,2015-11-15,1424.9
A84975596K,2016-05-15,1469.0
A84975596K,2016-11-15,1503.7
A84975596K,2017-05-15,1506.0
A84975596K,2017-11-15,1505.9
A84975599T,2012-05-15,962.6
A84975599T,2012-11-15,968.9
A84975599T,2013-05-15,979.4
A84975599T,2013-11-15,1037.5
A84975599T,2014-05-15,1088.3
A84975599T,2014-11-15,1052.5
A84975599T,2015-05-15,1046.4
A84975599T,2015-11-15,1028.4
A84975599T,2016-05-15,1038.7
A84975599T,2016-11-15,1061.5
A84975599T,2017-05-15,1081.6
A84975599T,2017-11-15,1075.0
A85002053W,2012-05-15,1659.8
A85002053W,2012-11-15,1746.7
A85002053W,2013-05-15,1804.7
A85002053W,2013-11-15,1754.1
A85002053W,2014-05-15,1788.9
A85002053W,2014-11-15,1826.4
A85002053W,2015-05-15,1857.2
A85002053W,2015-11-15,1861.9
A85002053W,2016-05-15,1843.5
A85002053W,2016-11-15,1855.4
A85002053W,2017-05-15,1853.8
A85002053W,2017-11-15,1883.0
A85002056C,2012-05-15,1826.7
A85002056C,2012-11-15,1888.5
A85002056C,2013-05-15,1935.7
A85002056C,2013-11-15,1869.0
A85002056C,2014-05-15,1919.7
A85002056C,2014-11-15,1989.2
A85002056C,2015-05-15,1987.8
A85002056C,2015-11-15,1993.8
A85002056C,2016-05-15,1976.8
A85002056C,2016-11-15,1989.6
A85002056C,2017-05-15,1965.7
A85002056C,2017-11-15,1996.2
A85002059K,2012-05-15,1556.1
A85002059K,2012-11-15,1614.7
A85002059K,2013-05-15,1664.4
A85002059K,2013-11-15,1618.8
A85002059K,2014-05-15,1638.1
A85002059K,2014-11-15,1686.0
A85002059K,2015-05-15,1683.0
A85002059K,2015-11-15,1632.2
A85002059K,2016-05-15,1636.6
A85002059K,2016-11-15,1636.4
A85002059K,2017-05-15,1639.1
A85002059K,2017-11-15,1652.9
A85002054X,2012-05-15,1241.9
A85002054X,2012-11-15,1277.6
A85002054X,2013-05-15,1325.5
A85002054X,2013-11-15,1338.2
A85002054X,2014-05-15,1336.3
A85002054X,2014-11-15,1358.3
A85002054X,2015-05-15,1373.2
A85002054X,2015-11-15,1401.5
A85002054X,2016-05-15,1401.2
A85002054X,2016-11-15,1411.7
A85002054X,2017-05-15,1432.3
A85002054X,2017-11-15,1458.5
A85002057F,2012-05-15,1266.9
A85002057F,2012-11-15,1298.9
A85002057F,2013-05-15,1350.5
A85002057F,2013-11-15,1363.0
A85002057F,2014-05-15,1359.6
A85002057F,2014-11-15,1389.9
A85002057F,2015-05-15,1395.9
A85002057F,2015-11-15,1429.4
A85002057F,2016-05-15,1422.8
A85002057F,2016-11-15,1432.5
A85002057F,2017-05-15,1450.0
A85002057F,2017-11-15,1477.1
A85002060V,2012-05-15,834.3
A85002060V,2012-11-15,847.3
A85002060V,2013-05-15,889.6
A85002060V,2013-11-15,917.1
A85002060V,2014-05-15,933.3
A85002060V,2014-11-15,953.8
A85002060V,2015-05-15,955.3
A85002060V,2015-11-15,964.1
A85002060V,2016-05-15,944.3
A85002060V,2016-11-15,982.8
A85002060V,2017-05-15,978.0
A85002060V,2017-11-15,975.3
A85002055A,2012-05-15,1516.8
A85002055A,2012-11-15,1590.6
A85002055A,2013-05-15,1644.8
A85002055A,2013-11-15,1620.0
A85002055A,2014-05-15,1641.2
A85002055A,2014-11-15,1673.1
A85002055A,2015-05-15,1691.2
A85002055A,2015-11-15,1708.7
A85002055A,2016-05-15,1698.6
A85002055A,2016-11-15,1703.2
A85002055A,2017-05-15,1714.7
A85002055A,2017-11-15,1742.8
A85002058J,2012-05-15,1635.2
A85002058J,2012-11-15,1692.4
A85002058J,2013-05-15,1740.5
A85002058J,2013-11-15,1705.9
A85002058J,2014-05-15,1736.8
A85002058J,2014-11-15,1792.9
A85002058J,2015-05-15,1784.8
A85002058J,2015-11-15,1806.0
A85002058J,2016-05-15,1795.3
A85002058J,2016-11-15,1798.5
A85002058J,2017-05-15,1795.5
A85002058J,2017-11-15,1824.8
A85002061W,2012-05-15,1204.5
A85002061W,2012-11-15,1244.0
A85002061W,2013-05-15,1297.9
A85002061W,2013-11-15,1296.3
A85002061W,2014-05-15,1314.3
A85002061W,2014-11-15,1346.7
A85002061W,2015-05-15,1340.0
A85002061W,2015-11-15,1326.8
A85002061W,2016-05-15,1319.7
A85002061W,2016-11-15,1327.6
A85002061W,2017-05-15,1333.2
A85002061W,2017-11-15,1332.5
A84998736C,2012-05-15,1245.1
A84998736C,2012-11-15,1262.7
A84998736C,2013-05-15,1305.7
A84998736C,2013-11-15,1316.3
A84998736C,2014-05-15,1299.9
A84998736C,2014-11-15,1329.2
A84998736C,2015-05-15,1345.2
A84998736C,2015-11-15,1379.7
A84998736C,2016-05-15,1400.4
A84998736C,2016-11-15,1401.0
A84998736C,2017-05-15,1414.1
A84998736C,2017-11-15,1405.8
A84998739K,2012-05-15,1294.7
A84998739K,2012-11-15,1308.9
A84998739K,2013-05-15,1357.0
A84998739K,2013-11-15,1358.3
A84998739K,2014-05-15,1347.6
A84998739K,2014-11-15,1386.7
A84998739K,2015-05-15,1400.2
A84998739K,2015-11-15,1441.4
A84998739K,2016-05-15,1463.7
A84998739K,2016-11-15,1472.2
A84998739K,2017-05-15,1501.9
A84998739K,2017-11-15,1503.9
A84998742X,2012-05-15,1074.2
A84998742X,2012-11-15,1088.1
A84998742X,2013-05-15,1111.2
A84998742X,2013-11-15,1118.9
A84998742X,2014-05-15,1111.4
A84998742X,2014-11-15,1152.1
A84998742X,2015-05-15,1162.1
A84998742X,2015-11-15,1163.6
A84998742X,2016-05-15,1163.4
A84998742X,2016-11-15,1162.3
A84998742X,2017-05-15,1213.8
A84998742X,2017-11-15,1240.2
A84998737F,2012-05-15,1105.2
A84998737F,2012-11-15,1153.2
A84998737F,2013-05-15,1184.2
A84998737F,2013-11-15,1174.7
A84998737F,2014-05-15,1148.2
A84998737F,2014-11-15,1158.9
A84998737F,2015-05-15,1188.0
A84998737F,2015-11-15,1202.0
A84998737F,2016-05-15,1217.6
A84998737F,2016-11-15,1238.6
A84998737F,2017-05-15,1243.0
A84998737F,2017-11-15,1256.6
A84998740V,2012-05-15,1120.0
A84998740V,2012-11-15,1165.6
A84998740V,2013-05-15,1203.9
A84998740V,2013-11-15,1188.0
A84998740V,2014-05-15,1162.2
A84998740V,2014-11-15,1170.3
A84998740V,2015-05-15,1206.6
A84998740V,2015-11-15,1221.4
A84998740V,2016-05-15,1232.8
A84998740V,2016-11-15,1252.9
A84998740V,2017-05-15,1257.9
A84998740V,2017-11-15,1270.4
A84998743A,2012-05-15,744.0
A84998743A,2012-11-15,765.4
A84998743A,2013-05-15,765.0
A84998743A,2013-11-15,765.1
A84998743A,2014-05-15,761.2
A84998743A,2014-11-15,781.1
A84998743A,2015-05-15,781.4
A84998743A,2015-11-15,774.4
A84998743A,2016-05-15,773.7
A84998743A,2016-11-15,798.5
A84998743A,2017-05-15,837.7
A84998743A,2017-11-15,816.6
A84998738J,2012-05-15,1196.9
A84998738J,2012-11-15,1226.6
A84998738J,2013-05-15,1265.7
A84998738J,2013-11-15,1268.8
A84998738J,2014-05-15,1246.8
A84998738J,2014-11-15,1266.8
A84998738J,2015-05-15,1289.0
A84998738J,2015-11-15,1318.7
A84998738J,2016-05-15,1334.7
A84998738J,2016-11-15,1345.1
A84998738J,2017-05-15,1352.8
A84998738J,2017-11-15,1356.2
A84998741W,2012-05-15,1235.0
A84998741W,2012-11-15,1261.5
A84998741W,2013-05-15,1307.0
A84998741W,2013-11-15,1300.8
A84998741W,2014-05-15,1283.2
A84998741W,2014-11-15,1307.0
A84998741W,2015-05-15,1331.7
A84998741W,2015-11-15,1365.3
A84998741W,2016-05-15,1381.5
A84998741W,2016-11-15,1396.1
A84998741W,2017-05-15,1415.3
A84998741W,2017-11-15,1425.6
A84998744C,2012-05-15,911.1
A84998744C,2012-11-15,930.8
A84998744C,2013-05-15,941.2
A84998744C,2013-11-15,942.3
A84998744C,2014-05-15,932.4
A84998744C,2014-11-15,954.9
A84998744C,2015-05-15,959.8
A84998744C,2015-11-15,960.6
A84998744C,2016-05-15,954.5
A84998744C,2016-11-15,976.9
A84998744C,2017-05-15,1017.2
A84998744C,2017-11-15,1022.2
A85006305C,2012-05-15,1543.4
A85006305C,2012-11-15,1549.8
A85006305C,2013-05-15,1587.2
A85006305C,2013-11-15,1592.1
A85006305C,2014-05-15,1548.1
A85006305C,2014-11-15,1578.4
A85006305C,2015-05-15,1643.5
A85006305C,2015-11-15,1696.8
A85006305C,2016-05-15,1717.9
A85006305C,2016-11-15,1806.8
A85006305C,2017-05-15,1783.6
A85006305C,2017-11-15,1802.1
A85006308K,2012-05-15,1655.2
A85006308K,2012-11-15,1659.8
A85006308K,2013-05-15,1709.0
A85006308K,2013-11-15,1691.7
A85006308K,2014-05-15,1663.1
A85006308K,2014-11-15,1747.9
A85006308K,2015-05-15,1778.7
A85006308K,2015-11-15,1815.5
A85006308K,2016-05-15,1932.0
A85006308K,2016-11-15,2034.1
A85006308K,2017-05-15,1998.9
A85006308K,2017-11-15,2056.6
A85006311X,2012-05-15,1419.3
A85006311X,2012-11-15,1458.8
A85006311X,2013-05-15,1484.3
A85006311X,2013-11-15,1417.1
A85006311X,2014-05-15,1411.1
A85006311X,2014-11-15,1461.7
A85006311X,2015-05-15,1482.3
A85006311X,2015-11-15,1534.7
A85006311X,2016-05-15,1639.0
A85006311X,2016-11-15,1661.4
A85006311X,2017-05-15,1656.0
A85006311X,2017-11-15,1710.7
A85006306F,2012-05-15,1235.6
A85006306F,2012-11-15,1238.1
A85006306F,2013-05-15,1262.8
A85006306F,2013-11-15,1265.2
A85006306F,2014-05-15,1258.5
A85006306F,2014-11-15,1290.2
A85006306F,2015-05-15,1347.7
A85006306F,2015-11-15,1352.0
A85006306F,2016-05-15,1362.6
A85006306F,2016-11-15,1397.1
A85006306F,2017-05-15,1404.7
A85006306F,2017-11-15,1437.8
A85006309L,2012-05-15,1260.8
A85006309L,2012-11-15,1279.4
A85006309L,2013-05-15,1303.7
A85006309L,2013-11-15,1312.5
A85006309L,2014-05-15,1323.1
A85006309L,2014-11-15,1346.6
A85006309L,2015-05-15,1387.8
A85006309L,2015-11-15,1398.2
A85006309L,2016-05-15,1419.6
A85006309L,2016-11-15,1448.3
A85006309L,2017-05-15,1462.2
A85006309L,2017-11-15,1489.9
A85006312A,2012-05-15,973.2
A85006312A,2012-11-15,998.8
A85006312A,2013-05-15,997.1
A85006312A,2013-11-15,1019.9
A85006312A,2014-05-15,999.7
A85006312A,2014-11-15,1013.4
A85006312A,2015-05-15,1047.5
A85006312A,2015-11-15,1049.4
A85006312A,2016-05-15,1094.4
A85006312A,2016-11-15,1101.3
A85006312A,2017-05-15,1135.1
A85006312A,2017-11-15,1151.9
A85006307J,2012-05-15,1408.6
A85006307J,2012-11-15,1417.4
A85006307J,2013-05-15,1449.3
A85006307J,2013-11-15,1448.9
A85006307J,2014-05-15,1417.2
A85006307J,2014-11-15,1453.9
A85006307J,2015-05-15,1513.5
A85006307J,2015-11-15,1553.0
A85006307J,2016-05-15,1569.7
A85006307J,2016-11-15,1638.5
A85006307J,2017-05-15,1616.5
A85006307J,2017-11-15,1647.9
A85006310W,2012-05-15,1484.3
A85006310W,2012-11-15,1496.5
A85006310W,2013-05-15,1538.5
A85006310W,2013-11-15,1524.0
A85006310W,2014-05-15,1511.1
A85006310W,2014-11-15,1572.7
A85006310W,2015-05-15,1608.8
A85006310W,2015-11-15,1639.9
A85006310W,2016-05-15,1720.3
A85006310W,2016-11-15,1791.7
A85006310W,2017-05-15,1764.5
A85006310W,2017-11-15,1814.7
A85006313C,2012-05-15,1200.5
A85006313C,2012-11-15,1235.6
A85006313C,2013-05-15,1252.7
A85006313C,2013-11-15,1222.1
A85006313C,2014-05-15,1198.5
A85006313C,2014-11-15,1234.7
A85006313C,2015-05-15,1266.8
A85006313C,2015-11-15,1296.2
A85006313C,2016-05-15,1382.9
A85006313C,2016-11-15,1402.2
A85006313C,2017-05-15,1400.7
A85006313C,2017-11-15,1443.5
A84972702X,2012-05-15,1702.3
A84972702X,2012-11-15,1735.8
A84972702X,2013-05-15,1832.3
A84972702X,2013-11-15,1734.2
A84972702X,2014-05-15,1744.7
A84972702X,2014-11-15,1790.2
A84972702X,2015-05-15,1803.8
A84972702X,2015-11-15,1802.9
A84972702X,2016-05-15,1815.6
A84972702X,2016-11-15,1835.6
A84972702X,2017-05-15,1880.4
A84972702X,2017-11-15,1905.5
A84972705F,2012-05-15,1733.6
A84972705F,2012-11-15,1768.4
A84972705F,2013-05-15,1855.5
A84972705F,2013-11-15,1764.2
A84972705F,2014-05-15,1778.8
A84972705F,2014-11-15,1828.6
A84972705F,2015-05-15,1837.7
A84972705F,2015-11-15,1844.0
A84972705F,2016-05-15,1849.1
A84972705F,2016-11-15,1892.0
A84972705F,2017-05-15,1937.9
A84972705F,2017-11-15,1958.6
A84972708L,2012-05-15,1540.5
A84972708L,2012-11-15,1582.6
A84972708L,2013-05-15,1598.0
A84972708L,2013-11-15,1493.2
A84972708L,2014-05-15,1500.7
A84972708L,2014-11-15,1522.7
A84972708L,2015-05-15,1518.9
A84972708L,2015-11-15,1542.5
A84972708L,2016-05-15,1510.7
A84972708L,2016-11-15,1517.1
A84972708L,2017-05-15,1558.1
A84972708L,2017-11-15,1584.7
A84972703A,2012-05-15,1476.4
A84972703A,2012-11-15,1519.1
A84972703A,2013-05-15,1552.9
A84972703A,2013-11-15,1583.4
A84972703A,2014-05-15,1569.4
A84972703A,2014-11-15,1582.2
A84972703A,2015-05-15,1594.2
A84972703A,2015-11-15,1597.5
A84972703A,2016-05-15,1620.7
A84972703A,2016-11-15,1622.1
A84972703A,2017-05-15,1647.2
A84972703A,2017-11-15,1666.2
A84972706J,2012-05-15,1484.5
A84972706J,2012-11-15,1530.2
A84972706J,2013-05-15,1564.2
A84972706J,2013-11-15,1593.6
A84972706J,2014-05-15,1579.6
A84972706J,2014-11-15,1592.0
A84972706J,2015-05-15,1604.2
A84972706J,2015-11-15,1608.5
A84972706J,2016-05-15,1631.5
A84972706J,2016-11-15,1634.9
A84972706J,2017-05-15,1659.6
A84972706J,2017-11-15,1679.1
A84972709R,2012-05-15,1179.5
A84972709R,2012-11-15,1197.0
A84972709R,2013-05-15,1174.5
A84972709R,2013-11-15,1167.7
A84972709R,2014-05-15,1152.3
A84972709R,2014-11-15,1168.6
A84972709R,2015-05-15,1201.8
A84972709R,2015-11-15,1210.2
A84972709R,2016-05-15,1227.8
A84972709R,2016-11-15,1220.0
A84972709R,2017-05-15,1223.5
A84972709R,2017-11-15,1228.4
A84972704C,2012-05-15,1598.4
A84972704C,2012-11-15,1641.0
A84972704C,2013-05-15,1705.9
A84972704C,2013-11-15,1668.5
A84972704C,2014-05-15,1666.6
A84972704C,2014-11-15,1699.2
A84972704C,2015-05-15,1709.8
A84972704C,2015-11-15,1713.1
A84972704C,2016-05-15,1728.0
A84972704C,2016-11-15,1744.5
A84972704C,2017-05-15,1776.5
A84972704C,2017-11-15,1800.6
A84972707K,2012-05-15,1620.6
A84972707K,2012-11-15,1662.2
A84972707K,2013-05-15,1725.3
A84972707K,2013-11-15,1687.7
A84972707K,2014-05-15,1691.8
A84972707K,2014-11-15,1722.8
A84972707K,2015-05-15,1734.9
A84972707K,2015-11-15,1738.8
A84972707K,2016-05-15,1753.0
A84972707K,2016-11-15,1780.0
A84972707K,2017-05-15,1815.8
A84972707K,2017-11-15,1833.9
A84972710X,2012-05-15,1356.0
A84972710X,2012-11-15,1381.9
A84972710X,2013-05-15,1373.8
A84972710X,2013-11-15,1320.8
A84972710X,2014-05-15,1314.7
A84972710X,2014-11-15,1335.7
A84972710X,2015-05-15,1353.9
A84972710X,2015-11-15,1372.3
A84972710X,2016-05-15,1361.0
A84972710X,2016-11-15,1363.1
A84972710X,2017-05-15,1389.1
A84972710X,2017-11-15,1396.7
A84992592V,1994-11-15,695.4
A84992592V,1995-05-15,724.5
A84992592V,1995-11-15,742.9
A84992592V,1996-05-15,754.1
A84992592V,1996-11-15,763.1
A84992592V,1997-05-15,769.4
A84992592V,1997-11-15,789.0
A84992592V,1998-05-15,794.5
A84992592V,1998-11-15,818.2
A84992592V,1999-05-15,839.0
A84992592V,1999-11-15,859.7
A84992592V,2000-05-15,884.3
A84992592V,2000-11-15,900.9
A84992592V,2001-05-15,929.0
A84992592V,2001-11-15,959.9
A84992592V,2002-05-15,966.6
A84992592V,2002-11-15,998.1
A84992592V,2003-05-15,1024.4
A84992592V,2003-11-15,1029.3
A84992592V,2004-05-15,1039.5
A84992592V,2004-11-15,1049.0
A84992592V,2005-05-15,1098.3
A84992592V,2005-11-15,1130.4
A84992592V,2006-05-15,1127.7
A84992592V,2006-11-15,1146.3
A84992592V,2007-05-15,1185.6
A84992592V,2007-11-15,1199.7
A84992592V,2008-05-15,1201.9
A84992592V,2008-11-15,1250.7
A84992592V,2009-05-15,1280.1
A84992592V,2009-11-15,1322.6
A84992592V,2010-05-15,1345.6
A84992592V,2010-11-15,1353.1
A84992592V,2011-05-15,1400.1
A84992592V,2011-11-15,1389.2
A84992592V,2012-05-15,1442.0
A84992592V,2012-11-15,1486.5
A84992592V,2013-05-15,1486.2
A84992592V,2013-11-15,1499.3
A84992592V,2014-05-15,1558.3
A84992592V,2014-11-15,1611.9
A84992592V,2015-05-15,1635.9
A84992592V,2015-11-15,1639.3
A84992592V,2016-05-15,1652.7
A84992592V,2016-11-15,1634.0
